"","time","ABi","ABo","Tau","Fi","Fo","A","M1","M2","N"
"515",515,7e-06,1.04098133844705e-06,5.84837545126354e-10,3.39762595681961e-10,5.07529744451328e-11,0.651397319729171,0.0368103616158939,0.00368910588514709,0.129717231683607
"516",516,7e-06,1.04114057498947e-06,5.84837545126354e-10,3.39791148041928e-10,5.0785456150231e-11,0.652273646203073,0.0368190810487786,0.00368985768590389,0.129697666827131
"517",517,7e-06,1.04129908454375e-06,5.84837545126354e-10,3.39819622930352e-10,5.08179327645751e-11,0.653149313918064,0.0368277906295818,0.00369061029014162,0.129678104105443
"518",518,7e-06,1.04145687363191e-06,5.84837545126354e-10,3.39848020568251e-10,5.08504042789791e-11,0.654024323220395,0.0368364903845001,0.00369136367385007,0.129658543520748
"519",519,7e-06,1.04161394870935e-06,5.84837545126354e-10,3.39876341175985e-10,5.08828706842899e-11,0.654898674457089,0.036845180339483,0.00369211781339035,0.129638985075246
"520",520,7e-06,1.0417703161655e-06,5.84837545126354e-10,3.39904584973256e-10,5.09153319713869e-11,0.655772367975921,0.0368538605202372,0.00369287268548975,0.129619428771127
"521",521,7e-06,1.04192598232438e-06,5.84837545126354e-10,3.39932752179109e-10,5.09477881311821e-11,0.656645404125415,0.0368625309522293,0.00369362826723667,0.129599874610572
"522",522,7e-06,1.0420809534453e-06,5.84837545126354e-10,3.3996084301194e-10,5.09802391546201e-11,0.657517783254828,0.0368711916606895,0.0036943845360751,0.129580322595755
"523",523,7e-06,1.04223523572353e-06,5.84837545126354e-10,3.39988857689491e-10,5.10126850326777e-11,0.658389505714138,0.0368798426706151,0.00369514146979904,0.129560772728842
"524",524,7e-06,1.04238883529091e-06,5.84837545126354e-10,3.40016796428855e-10,5.10451257563641e-11,0.659260571854034,0.036888484006774,0.00369589904654721,0.12954122501199
"525",525,7e-06,1.04254175821651e-06,5.84837545126354e-10,3.40044659446481e-10,5.10775613167206e-11,0.660130982025902,0.036897115693708,0.00369665724479799,0.129521679447349
"526",526,7e-06,1.0426940105072e-06,5.84837545126354e-10,3.4007244695817e-10,5.11099917048207e-11,0.661000736581818,0.0369057377557358,0.00369741604336444,0.129502136037059
"527",527,7e-06,1.0428455981083e-06,5.84837545126354e-10,3.40100159179081e-10,5.11424169117697e-11,0.661869835874535,0.0369143502169563,0.00369817542138932,0.129482594783254
"528",528,7e-06,1.04299652690412e-06,5.84837545126354e-10,3.40127796323733e-10,5.11748369287051e-11,0.662738280257472,0.0369229531012517,0.00369893535834033,0.129463055688058
"529",529,7e-06,1.04314680271864e-06,5.84837545126354e-10,3.40155358606006e-10,5.12072517467958e-11,0.663606070084707,0.0369315464322905,0.00369969583400528,0.12944351875359
"530",530,7e-06,1.04329643131614e-06,5.84837545126354e-10,3.40182846239141e-10,5.12396613572427e-11,0.664473205710957,0.0369401302335313,0.0037004568284865,0.129423983981957
"531",531,7e-06,1.04344541840179e-06,5.84837545126354e-10,3.40210259435748e-10,5.12720657512782e-11,0.665339687491579,0.0369487045282252,0.00370121832219629,0.129404451375262
"532",532,7e-06,1.04359376962217e-06,5.84837545126354e-10,3.40237598407799e-10,5.13044649201661e-11,0.666205515782553,0.036957269339419,0.00370198029585309,0.129384920935597
"533",533,7e-06,1.0437414905658e-06,5.84837545126354e-10,3.40264863366639e-10,5.13368588552018e-11,0.667070690940473,0.0369658246899575,0.00370274273047699,0.129365392665047
"534",534,7e-06,1.04388858676381e-06,5.84837545126354e-10,3.40292054522983e-10,5.13692475477118e-11,0.667935213322543,0.0369743706024868,0.00370350560738486,0.129345866565691
"535",535,7e-06,1.0440350636905e-06,5.84837545126354e-10,3.40319172086916e-10,5.14016309890541e-11,0.668799083286559,0.0369829070994574,0.00370426890818546,0.129326342639597
"536",536,7e-06,1.04418092676395e-06,5.84837545126354e-10,3.40346216267902e-10,5.14340091706176e-11,0.669662301190901,0.0369914342031271,0.00370503261477542,0.129306820888828
"537",537,7e-06,1.04432618134646e-06,5.84837545126354e-10,3.4037318727478e-10,5.14663820838223e-11,0.670524867394531,0.0369999519355628,0.0037057967093353,0.129287301315436
"538",538,7e-06,1.04447083274515e-06,5.84837545126354e-10,3.40400085315765e-10,5.14987497201191e-11,0.671386782256973,0.0370084603186442,0.00370656117432519,0.12926778392147
"539",539,7e-06,1.04461488621257e-06,5.84837545126354e-10,3.40426910598458e-10,5.15311120709898e-11,0.672248046138314,0.0370169593740658,0.00370732599248031,0.129248268708966
"540",540,7e-06,1.04475834694719e-06,5.84837545126354e-10,3.40453663329837e-10,5.1563469127947e-11,0.673108659399187,0.0370254491233403,0.00370809114680692,0.129228755679956
"541",541,7e-06,1.04490122009399e-06,5.84837545126354e-10,3.40480343716268e-10,5.15958208825338e-11,0.673968622400766,0.0370339295878003,0.00370885662057828,0.129209244836463
"542",542,7e-06,1.04504351074494e-06,5.84837545126354e-10,3.40506951963502e-10,5.1628167326324e-11,0.674827935504755,0.0370424007886017,0.00370962239733075,0.129189736180502
"543",543,7e-06,1.04518522393955e-06,5.84837545126354e-10,3.40533488276678e-10,5.16605084509219e-11,0.675686599073384,0.0370508627467257,0.00371038846085985,0.129170229714081
"544",544,7e-06,1.04532636466538e-06,5.84837545126354e-10,3.40559952860325e-10,5.1692844247962e-11,0.676544613469394,0.0370593154829811,0.00371115479521658,0.1291507254392
"545",545,7e-06,1.04546693785853e-06,5.84837545126354e-10,3.40586345918366e-10,5.17251747091092e-11,0.677401979056034,0.0370677590180071,0.00371192138470355,0.129131223357852
"546",546,7e-06,1.0456069484043e-06,5.84837545126354e-10,3.40612667654115e-10,5.17574998260587e-11,0.67825869619705,0.0370761933722759,0.00371268821387059,0.129111723472021
"547",547,7e-06,1.04574640113761e-06,5.84837545126354e-10,3.40638918270282e-10,5.17898195905357e-11,0.679114765256677,0.0370846185660951,0.00371345526751122,0.129092225783684
"548",548,7e-06,1.04588530084348e-06,5.84837545126354e-10,3.40665097968978e-10,5.18221339942953e-11,0.67997018659963,0.0370930346196093,0.00371422253065958,0.129072730294813
"549",549,7e-06,1.04602365225748e-06,5.84837545126354e-10,3.4069120695171e-10,5.18544430291227e-11,0.680824960591099,0.0371014415528029,0.00371498998858696,0.12905323700737
"550",550,7e-06,1.04616146006629e-06,5.84837545126354e-10,3.40717245419387e-10,5.18867466868328e-11,0.681679087596742,0.0371098393855021,0.00371575762679789,0.129033745923308
"551",551,7e-06,1.04629872890825e-06,5.84837545126354e-10,3.40743213572322e-10,5.19190449592705e-11,0.682532567982671,0.0371182281373777,0.00371652543102635,0.129014257044577
"552",552,7e-06,1.04643546337375e-06,5.84837545126354e-10,3.40769111610232e-10,5.19513378383101e-11,0.683385402115451,0.0371266078279466,0.0037172933872326,0.128994770373115
"553",553,7e-06,1.04657166800575e-06,5.84837545126354e-10,3.40794939732241e-10,5.19836253158555e-11,0.684237590362087,0.0371349784765744,0.00371806148160005,0.128975285910856
"554",554,7e-06,1.04670734730024e-06,5.84837545126354e-10,3.40820698136883e-10,5.20159073838401e-11,0.685089133090025,0.0371433401024774,0.00371882970053184,0.128955803659726
"555",555,7e-06,1.0468425057067e-06,5.84837545126354e-10,3.40846387022101e-10,5.20481840342267e-11,0.685940030667133,0.0371516927247244,0.00371959803064736,0.128936323621642
"556",556,7e-06,1.04697714762864e-06,5.84837545126354e-10,3.4087200658525e-10,5.20804552590075e-11,0.686790283461705,0.0371600363622396,0.003720366458779,0.128916845798514
"557",557,7e-06,1.04711127742401e-06,5.84837545126354e-10,3.40897557023101e-10,5.21127210502038e-11,0.687639891842445,0.0371683710338037,0.00372113497196905,0.128897370192248
"558",558,7e-06,1.04724489940565e-06,5.84837545126354e-10,3.4092303853184e-10,5.21449813998659e-11,0.688488856178468,0.0371766967580564,0.00372190355746655,0.128877896804737
"559",559,7e-06,1.04737801784177e-06,5.84837545126354e-10,3.40948451307069e-10,5.21772363000734e-11,0.689337176839286,0.0371850135534986,0.00372267220272423,0.128858425637873
"560",560,7e-06,1.04751063695637e-06,5.84837545126354e-10,3.40973795543813e-10,5.22094857429346e-11,0.690184854194805,0.0371933214384934,0.00372344089539561,0.128838956693536
"561",561,7e-06,1.04764276092968e-06,5.84837545126354e-10,3.40999071436515e-10,5.22417297205869e-11,0.69103188861532,0.0372016204312689,0.00372420962333195,0.128819489973601
"562",562,7e-06,1.0477743938987e-06,5.84837545126354e-10,3.41024279179043e-10,5.22739682251962e-11,0.691878280471504,0.0372099105499201,0.00372497837457882,0.128800025479935
"563",563,7e-06,1.04790553995757e-06,5.84837545126354e-10,3.4104941896469e-10,5.23062012489572e-11,0.692724030134403,0.0372181918124104,0.00372574713737328,0.128780563214399
"564",564,7e-06,1.048036203158e-06,5.84837545126354e-10,3.41074490986175e-10,5.23384287840934e-11,0.693569137975431,0.0372264642365737,0.0037265159001415,0.128761103178845
"565",565,7e-06,1.04816638750963e-06,5.84837545126354e-10,3.41099495435646e-10,5.23706508228565e-11,0.694413604366363,0.0372347278401156,0.00372728465149601,0.128741645375121
"566",566,7e-06,1.04829609698054e-06,5.84837545126354e-10,3.41124432504679e-10,5.24028673575267e-11,0.695257429679329,0.0372429826406156,0.00372805338023263,0.128722189805064
"567",567,7e-06,1.04842533549767e-06,5.84837545126354e-10,3.41149302384286e-10,5.24350783804127e-11,0.696100614286808,0.0372512286555291,0.00372882207532751,0.128702736470507
"568",568,7e-06,1.04855410694723e-06,5.84837545126354e-10,3.41174105264909e-10,5.24672838838513e-11,0.696943158561621,0.0372594659021887,0.0037295907259346,0.128683285373274
"569",569,7e-06,1.04868241517508e-06,5.84837545126354e-10,3.41198841336428e-10,5.24994838602076e-11,0.697785062876924,0.0372676943978063,0.0037303593213832,0.128663836515184
"570",570,7e-06,1.04881026398713e-06,5.84837545126354e-10,3.41223510788157e-10,5.25316783018745e-11,0.698626327606208,0.0372759141594741,0.00373112785117529,0.128644389898048
"571",571,7e-06,1.04893765714979e-06,5.84837545126354e-10,3.41248113808854e-10,5.25638672012733e-11,0.699466953123284,0.0372841252041669,0.00373189630498274,0.128624945523669
"572",572,7e-06,1.04906459839039e-06,5.84837545126354e-10,3.41272650586712e-10,5.25960505508528e-11,0.700306939802286,0.0372923275487435,0.00373266467264484,0.128605503393845
"573",573,7e-06,1.04919109139749e-06,5.84837545126354e-10,3.41297121309371e-10,5.26282283430901e-11,0.70114628801766,0.0373005212099483,0.00373343294416575,0.128586063510365
"574",574,7e-06,1.04931713982138e-06,5.84837545126354e-10,3.41321526163911e-10,5.26604005704896e-11,0.70198499814416,0.0373087062044128,0.00373420110971213,0.128566625875013
"575",575,7e-06,1.04944274727439e-06,5.84837545126354e-10,3.41345865336862e-10,5.26925672255836e-11,0.702823070556841,0.0373168825486574,0.00373496915961067,0.128547190489566
"576",576,7e-06,1.04956791733127e-06,5.84837545126354e-10,3.41370139014199e-10,5.27247283009319e-11,0.703660505631059,0.0373250502590925,0.00373573708434579,0.128527757355793
"577",577,7e-06,1.04969265352961e-06,5.84837545126354e-10,3.41394347381346e-10,5.27568837891219e-11,0.704497303742459,0.0373332093520202,0.00373650487455733,0.128508326475456
"578",578,7e-06,1.04981695937024e-06,5.84837545126354e-10,3.41418490623178e-10,5.27890336827682e-11,0.705333465266973,0.0373413598436361,0.00373727252103773,0.128488897850312
"579",579,7e-06,1.04994083831762e-06,5.84837545126354e-10,3.41442568924026e-10,5.2821177974513e-11,0.706168990580814,0.0373495017500304,0.00373804001472993,0.128469471482111
"580",580,7e-06,1.05006429380013e-06,5.84837545126354e-10,3.4146658246767e-10,5.28533166570256e-11,0.707003880060471,0.0373576350871897,0.0037388073467254,0.128450047372593
"581",581,7e-06,1.05018732921044e-06,5.84837545126354e-10,3.41490531437349e-10,5.28854497230024e-11,0.707838134082705,0.0373657598709977,0.00373957450826206,0.128430625523496
"582",582,7e-06,1.0503099479059e-06,5.84837545126354e-10,3.4151441601576e-10,5.29175771651669e-11,0.708671753024544,0.037373876117237,0.00374034149072179,0.128411205936548
"583",583,7e-06,1.05043215320896e-06,5.84837545126354e-10,3.41538236385058e-10,5.29496989762698e-11,0.709504737263276,0.0373819838415907,0.00374110828562815,0.128391788613472
"584",584,7e-06,1.05055394840746e-06,5.84837545126354e-10,3.4156199272686e-10,5.29818151490886e-11,0.710337087176446,0.0373900830596436,0.00374187488464436,0.128372373555983
"585",585,7e-06,1.05067533675495e-06,5.84837545126354e-10,3.41585685222245e-10,5.30139256764275e-11,0.711168803141852,0.0373981737868834,0.0037426412795714,0.12835296076579
"586",586,7e-06,1.05079632147113e-06,5.84837545126354e-10,3.41609314051756e-10,5.30460305511176e-11,0.711999885537536,0.037406256038702,0.0037434074623459,0.128333550244596
"587",587,7e-06,1.05091690574211e-06,5.84837545126354e-10,3.41632879395402e-10,5.30781297660167e-11,0.712830334741787,0.0374143298303968,0.00374417342503794,0.128314141994098
"588",588,7e-06,1.05103709272083e-06,5.84837545126354e-10,3.41656381432661e-10,5.31102233140092e-11,0.713660151133128,0.0374223951771723,0.00374493915984908,0.128294736015983
"589",589,7e-06,1.05115688552737e-06,5.84837545126354e-10,3.41679820342478e-10,5.31423111880058e-11,0.714489335090317,0.037430452094141,0.00374570465911044,0.128275332311935
"590",590,7e-06,1.05127628724926e-06,5.84837545126354e-10,3.41703196303271e-10,5.3174393380944e-11,0.71531788699234,0.0374385005963247,0.00374646991528071,0.12825593088363
"591",591,7e-06,1.05139530094184e-06,5.84837545126354e-10,3.41726509492929e-10,5.32064698857874e-11,0.716145807218409,0.037446540698656,0.0037472349209443,0.128236531732738
"592",592,7e-06,1.0515139296286e-06,5.84837545126354e-10,3.41749760088816e-10,5.32385406955259e-11,0.716973096147956,0.0374545724159787,0.00374799966880955,0.128217134860922
"593",593,7e-06,1.05163217630143e-06,5.84837545126354e-10,3.41772948267771e-10,5.32706058031757e-11,0.717799754160628,0.0374625957630501,0.00374876415170678,0.128197740269839
"594",594,7e-06,1.05175004392108e-06,5.84837545126354e-10,3.41796074206111e-10,5.3302665201779e-11,0.718625781636284,0.0374706107545412,0.00374952836258623,0.128178347961139
"595",595,7e-06,1.05186753541742e-06,5.84837545126354e-10,3.41819138079631e-10,5.33347188844041e-11,0.719451178954991,0.0374786174050388,0.0037502922945163,0.128158957936467
"596",596,7e-06,1.05198465368971e-06,5.84837545126354e-10,3.41842140063609e-10,5.33667668441454e-11,0.720275946497018,0.0374866157290455,0.00375105594068206,0.128139570197459
"597",597,7e-06,1.05210140160695e-06,5.84837545126354e-10,3.41865080332802e-10,5.33988090741228e-11,0.721100084642836,0.0374946057409818,0.00375181929438355,0.128120184745748
"598",598,7e-06,1.05221778200814e-06,5.84837545126354e-10,3.41887959061452e-10,5.34308455674825e-11,0.721923593773111,0.0375025874551863,0.00375258234903391,0.128100801582957
"599",599,7e-06,1.05233379770269e-06,5.84837545126354e-10,3.41910776423287e-10,5.34628763173961e-11,0.722746474268698,0.0375105608859176,0.0037533450981575,0.128081420710706
"600",600,7e-06,1.05244945147067e-06,5.84837545126354e-10,3.41933532591521e-10,5.34949013170608e-11,0.723568726510642,0.037518526047355,0.00375410753538836,0.128062042130607
"601",601,7e-06,1.05256474606308e-06,5.84837545126354e-10,3.41956227738858e-10,5.35269205596997e-11,0.724390350880172,0.0375264829535993,0.00375486965446871,0.128042665844265
"602",602,7e-06,1.05267968420218e-06,5.84837545126354e-10,3.41978862037489e-10,5.35589340385611e-11,0.725211347758697,0.0375344316186742,0.00375563144924727,0.12802329185328
"603",603,7e-06,1.05279426858179e-06,5.84837545126354e-10,3.420014356591e-10,5.35909417469189e-11,0.726031717527802,0.0375423720565273,0.00375639291367755,0.128003920159246
"604",604,7e-06,1.05290850186759e-06,5.84837545126354e-10,3.42023948774869e-10,5.36229436780721e-11,0.726851460569245,0.0375503042810308,0.0037571540418163,0.12798455076375
"605",605,7e-06,1.05302238669739e-06,5.84837545126354e-10,3.42046401555466e-10,5.36549398253453e-11,0.727670577264952,0.0375582283059827,0.00375791482782195,0.127965183668372
"606",606,7e-06,1.05313592568143e-06,5.84837545126354e-10,3.42068794171062e-10,5.36869301820882e-11,0.728489067997016,0.037566144145108,0.00375867526595314,0.127945818874688
"607",607,7e-06,1.05324912140268e-06,5.84837545126354e-10,3.42091126791323e-10,5.37189147416753e-11,0.729306933147691,0.0375740518120591,0.00375943535056719,0.127926456384266
"608",608,7e-06,1.05336197641706e-06,5.84837545126354e-10,3.42113399585415e-10,5.37508934975065e-11,0.730124173099392,0.0375819513204172,0.00376019507611869,0.127907096198669
"609",609,7e-06,1.05347449325377e-06,5.84837545126354e-10,3.42135612722004e-10,5.37828664430066e-11,0.730940788234685,0.0375898426836928,0.00376095443715802,0.127887738319453
"610",610,7e-06,1.05358667441557e-06,5.84837545126354e-10,3.4215776636926e-10,5.38148335716252e-11,0.731756778936292,0.0375977259153271,0.00376171342832969,0.127868382748168
"611",611,7e-06,1.0536985223791e-06,5.84837545126354e-10,3.42179860694857e-10,5.38467948768367e-11,0.73257214558708,0.0376056010286929,0.00376247204437093,0.127849029486359
"612",612,7e-06,1.05381003959504e-06,5.84837545126354e-10,3.42201895865973e-10,5.38787503521403e-11,0.733386888570062,0.0376134680370949,0.00376323028011059,0.127829678535563
"613",613,7e-06,1.05392122848843e-06,5.84837545126354e-10,3.42223872049294e-10,5.39106999910598e-11,0.734201008268394,0.037621326953771,0.00376398813046775,0.127810329897313
